class,file,image,p_aug4,pred_aug4,p_noaug,delta_noaug,pred_noaug,p_HF,delta_HF,pred_HF
Normal,20210414_152502B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210414_152502B.png,0.9348098635673523,Normal,0.9781638383865356,-0.04335397481918335,Normal,0.9636769890785217,-0.028867125511169434,Normal
Normal,20210419_093405B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210419_093405B.png,0.9999674558639526,Normal,0.9990912675857544,0.0008761882781982422,Normal,0.9997370839118958,0.00023037195205688477,Normal
Normal,20210419_093624B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210419_093624B.png,0.9979935884475708,Normal,0.9888839721679688,0.00910961627960205,Normal,0.9958834052085876,0.0021101832389831543,Normal
Normal,20210419_093842B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210419_093842B.png,0.9992144107818604,Normal,0.9995610117912292,-0.0003466010093688965,Normal,0.9991815686225891,3.2842159271240234e-05,Normal
Normal,20210423_154751B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210423_154751B.png,0.9999557733535767,Normal,0.9994837045669556,0.00047206878662109375,Normal,0.9999914169311523,-3.5643577575683594e-05,Normal
Normal,20210423_155149B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210423_155149B.png,0.9995006322860718,Normal,0.9991843104362488,0.00031632184982299805,Normal,0.9999703168869019,-0.0004696846008300781,Normal
Normal,20210423_155217B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210423_155217B.png,0.9812254309654236,Normal,0.7449665069580078,0.23625892400741577,Normal,0.939539909362793,0.041685521602630615,Normal
Normal,20210423_155242B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210423_155242B.png,0.999688982963562,Normal,0.9964480400085449,0.00324094295501709,Normal,0.999593198299408,9.578466415405273e-05,Normal
Normal,20210503_105239B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210503_105239B.png,0.9991955161094666,Normal,0.9588430523872375,0.040352463722229004,Normal,0.9983906745910645,0.0008048415184020996,Normal
Normal,20210503_130630B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210503_130630B.png,0.9971612691879272,Normal,0.9859985113143921,0.011162757873535156,Normal,0.9906212091445923,0.006540060043334961,Normal
Normal,20210503_130644B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210503_130644B.png,0.9981133937835693,Normal,0.9958289265632629,0.0022844672203063965,Normal,0.99647057056427,0.0016428232192993164,Normal
Normal,20210503_130712B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210503_130712B.png,0.9992819428443909,Normal,0.9992055296897888,7.641315460205078e-05,Normal,0.9997164607048035,-0.00043451786041259766,Normal
Normal,20210503_130822B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210503_130822B.png,0.9941940903663635,Normal,0.9897457361221313,0.004448354244232178,Normal,0.9961522221565247,-0.001958131790161133,Normal
Normal,20210503_131222B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210503_131222B.png,0.9999635219573975,Normal,0.9941434264183044,0.005820095539093018,Normal,0.999705970287323,0.0002575516700744629,Normal
Normal,20210507_103619B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210507_103619B.png,0.9870796799659729,Normal,0.9941458702087402,-0.007066190242767334,Normal,0.9996633529663086,-0.012583673000335693,Normal
Normal,20210507_103652B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210507_103652B.png,0.988314151763916,Normal,0.9916843175888062,-0.0033701658248901367,Normal,0.9997518658638,-0.011437714099884033,Normal
Normal,20210507_103657B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210507_103657B.png,0.9997714161872864,Normal,0.971373975276947,0.028397440910339355,Normal,0.9997726082801819,-1.1920928955078125e-06,Normal
Normal,20210507_103734B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210507_103734B.png,0.9997697472572327,Normal,0.9887682795524597,0.01100146770477295,Normal,0.9997742772102356,-4.5299530029296875e-06,Normal
Normal,20210507_103738B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20210507_103738B.png,0.9996898174285889,Normal,0.9944676160812378,0.005222201347351074,Normal,0.9998766183853149,-0.00018680095672607422,Normal
Normal,20211210_161355B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211210_161355B.png,0.9996100068092346,Normal,0.9945688247680664,0.005041182041168213,Normal,0.9998974800109863,-0.000287473201751709,Normal
Normal,20211210_161427B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211210_161427B.png,0.9772122502326965,Normal,0.9053374528884888,0.07187479734420776,Normal,0.9664087891578674,0.010803461074829102,Normal
Normal,20211210_161510B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211210_161510B.png,0.9997403025627136,Normal,0.9987530708312988,0.000987231731414795,Normal,0.9998395442962646,-9.924173355102539e-05,Normal
Normal,20211210_161534B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211210_161534B.png,0.999505877494812,Normal,0.9858211874961853,0.013684689998626709,Normal,0.9999394416809082,-0.0004335641860961914,Normal
Normal,20211210_161716B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211210_161716B.png,0.7835894823074341,Normal,0.8803226947784424,-0.0967332124710083,Normal,0.7956109642982483,-0.012021481990814209,Normal
Normal,20211210_162431B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211210_162431B.png,0.9996778964996338,Normal,0.9996134638786316,6.443262100219727e-05,Normal,0.9997480511665344,-7.015466690063477e-05,Normal
Normal,20211210_162456B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211210_162456B.png,0.9996039271354675,Normal,0.9961633682250977,0.003440558910369873,Normal,0.999625563621521,-2.1636486053466797e-05,Normal
Normal,20211213_095117B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211213_095117B.png,0.9218533039093018,Normal,0.9959473013877869,-0.07409399747848511,Normal,0.9963808655738831,-0.0745275616645813,Normal
Normal,20211213_095218B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211213_095218B.png,0.9978927969932556,Normal,0.99289470911026,0.0049980878829956055,Normal,0.9813284873962402,0.01656430959701538,Normal
Normal,20211213_125146B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211213_125146B.png,0.9999939203262329,Normal,0.9999533891677856,4.0531158447265625e-05,Normal,0.9999943971633911,-4.76837158203125e-07,Normal
Normal,20211215_145410B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_145410B.png,0.9998424053192139,Normal,0.9910334944725037,0.008808910846710205,Normal,0.9998051524162292,3.725290298461914e-05,Normal
Normal,20211215_145415B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_145415B.png,0.9994799494743347,Normal,0.9937208890914917,0.005759060382843018,Normal,0.9995551705360413,-7.522106170654297e-05,Normal
Normal,20211215_145624B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_145624B.png,0.938281774520874,Normal,0.9307766556739807,0.0075051188468933105,Normal,0.9993584752082825,-0.06107670068740845,Normal
Normal,20211215_155639B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_155639B.png,0.9999603033065796,Normal,0.9997895359992981,0.00017076730728149414,Normal,0.9999021291732788,5.817413330078125e-05,Normal
Normal,20211215_155759B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_155759B.png,0.9999486207962036,Normal,0.9994582533836365,0.0004903674125671387,Normal,0.9999386072158813,1.0013580322265625e-05,Normal
Normal,20211215_155904B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_155904B.png,0.9999054670333862,Normal,0.9971134662628174,0.0027920007705688477,Normal,0.9995114803314209,0.00039398670196533203,Normal
Normal,20211215_155915B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_155915B.png,0.9998698234558105,Normal,0.9971529245376587,0.0027168989181518555,Normal,0.999396800994873,0.0004730224609375,Normal
Normal,20211215_160146B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_160146B.png,0.9999793767929077,Normal,0.9990736246109009,0.0009057521820068359,Normal,0.9999916553497314,-1.2278556823730469e-05,Normal
Normal,20211215_160331B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_160331B.png,0.9998811483383179,Normal,0.9998146891593933,6.645917892456055e-05,Normal,0.9999926090240479,-0.00011146068572998047,Normal
Normal,20211215_160641B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_160641B.png,0.846754252910614,Normal,0.9231646656990051,-0.07641041278839111,Normal,0.8865057826042175,-0.039751529693603516,Normal
Normal,20211215_160645B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211215_160645B.png,0.996347963809967,Normal,0.9494425654411316,0.04690539836883545,Normal,0.9830939769744873,0.013253986835479736,Normal
Normal,20211224_145350B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211224_145350B.png,0.9266393184661865,Normal,0.8777435421943665,0.04889577627182007,Normal,0.8815088868141174,0.04513043165206909,Normal
Normal,20211224_145611B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211224_145611B.png,0.15633146464824677,Nevus,0.8927052021026611,-0.7363737225532532,Normal,0.9705265164375305,-0.8141950368881226,Normal
Normal,20211224_145702B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211224_145702B.png,0.29163816571235657,Solar lentigo,0.1341935396194458,0.15744462609291077,Seborrhoeic keratosis,0.9304633140563965,-0.6388251781463623,Normal
Normal,20211224_145729B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20211224_145729B.png,0.987941563129425,Normal,0.9720497727394104,0.01589179039001465,Normal,0.9969185590744019,-0.008976995944976807,Normal
Normal,20220110_095231B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220110_095231B.png,0.9901803731918335,Normal,0.9886513948440552,0.0015289783477783203,Normal,0.9872512817382812,0.002929091453552246,Normal
Normal,20220110_095246B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220110_095246B.png,0.9997442364692688,Normal,0.9970490336418152,0.0026952028274536133,Normal,0.9996428489685059,0.00010138750076293945,Normal
Normal,20220110_095435B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220110_095435B.png,0.990198016166687,Normal,0.9891759753227234,0.001022040843963623,Normal,0.9966159462928772,-0.0064179301261901855,Normal
Normal,20220110_105259B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220110_105259B.png,0.9973506927490234,Normal,0.17295517027378082,0.8243955373764038,Nevus,0.7679847478866577,0.22936594486236572,Normal
Normal,20220110_105352B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220110_105352B.png,0.9995613694190979,Normal,0.21659164130687714,0.7829697132110596,Solar lentigo,0.9339353442192078,0.06562602519989014,Normal
Normal,20220114_161433B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220114_161433B.png,0.9800845980644226,Normal,0.9168800711631775,0.06320452690124512,Normal,0.9953868985176086,-0.015302300453186035,Normal
Normal,20220114_161725B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220114_161725B.png,0.9926602244377136,Normal,0.9916561841964722,0.001004040241241455,Normal,0.9926901459693909,-2.9921531677246094e-05,Normal
Normal,20220114_161905B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220114_161905B.png,0.9906961917877197,Normal,0.9900218844413757,0.0006743073463439941,Normal,0.9975327253341675,-0.006836533546447754,Normal
Normal,20220117_094658B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220117_094658B.png,0.9949051141738892,Normal,0.9894666075706482,0.005438506603240967,Normal,0.9837910532951355,0.011114060878753662,Normal
Normal,20220117_094702B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220117_094702B.png,0.9956949949264526,Normal,0.9904937148094177,0.005201280117034912,Normal,0.9981746673583984,-0.0024796724319458008,Normal
Normal,20220117_094754B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220117_094754B.png,0.9960188269615173,Normal,0.993614912033081,0.0024039149284362793,Normal,0.9877386093139648,0.00828021764755249,Normal
Normal,20220117_095203B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220117_095203B.png,0.9999526739120483,Normal,0.9977929592132568,0.002159714698791504,Normal,0.999823272228241,0.00012940168380737305,Normal
Normal,20220117_095223B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220117_095223B.png,0.9994309544563293,Normal,0.9975842237472534,0.0018467307090759277,Normal,0.9873749017715454,0.012056052684783936,Normal
Normal,20220119_143717B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220119_143717B.png,0.9996985197067261,Normal,0.9980769157409668,0.0016216039657592773,Normal,0.995000422000885,0.0046980977058410645,Normal
Normal,20220119_144317B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220119_144317B.png,0.46776440739631653,Seborrhoeic keratosis,0.4191943109035492,0.048570096492767334,Normal,0.37896284461021423,0.0888015627861023,Normal
Normal,20220119_144616B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220119_144616B.png,0.999940037727356,Normal,0.9996627569198608,0.0002772808074951172,Normal,0.9996836185455322,0.00025641918182373047,Normal
Normal,20220119_144624B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220119_144624B.png,0.9998996257781982,Normal,0.9997555613517761,0.00014406442642211914,Normal,0.9999521970748901,-5.257129669189453e-05,Normal
Normal,20220119_144800B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220119_144800B.png,0.9999762773513794,Normal,0.9978770017623901,0.002099275588989258,Normal,0.9973938465118408,0.0025824308395385742,Normal
Normal,20220209_102816B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220209_102816B.png,0.9999827146530151,Normal,0.9993773102760315,0.0006054043769836426,Normal,0.9999555349349976,2.7179718017578125e-05,Normal
Normal,20220209_103106B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220209_103106B.png,0.9998410940170288,Normal,0.9966585636138916,0.003182530403137207,Normal,0.9997401833534241,0.00010091066360473633,Normal
Normal,20220209_103130B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220209_103130B.png,0.9997822642326355,Normal,0.9925711750984192,0.007211089134216309,Normal,0.9984415173530579,0.0013407468795776367,Normal
Normal,20220214_100753B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220214_100753B.png,0.77775639295578,Normal,0.4507637917995453,0.32699260115623474,Normal,0.9301006197929382,-0.1523442268371582,Normal
Normal,20220214_112153B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220214_112153B.png,0.999942421913147,Normal,0.9999406337738037,1.7881393432617188e-06,Normal,0.999987006187439,-4.458427429199219e-05,Normal
Normal,20220214_112425B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220214_112425B.png,0.9933110475540161,Normal,0.9559723734855652,0.03733867406845093,Normal,0.9817787408828735,0.011532306671142578,Normal
Normal,20220214_112747B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220214_112747B.png,0.9987892508506775,Normal,0.964983344078064,0.033805906772613525,Normal,0.997815728187561,0.0009735226631164551,Normal
Normal,20220214_125659B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220214_125659B.png,0.9999576807022095,Normal,0.9989004135131836,0.001057267189025879,Normal,0.9998364448547363,0.00012123584747314453,Normal
Normal,20220218_154518B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220218_154518B.png,0.992653489112854,Normal,0.9617429971694946,0.030910491943359375,Normal,0.9773937463760376,0.015259742736816406,Normal
Normal,20220218_154810B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220218_154810B.png,0.9997780919075012,Normal,0.9702011942863464,0.029576897621154785,Normal,0.9985219836235046,0.001256108283996582,Normal
Normal,20220218_154817B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220218_154817B.png,0.9800480008125305,Normal,0.7627413272857666,0.21730667352676392,Normal,0.9810364246368408,-0.0009884238243103027,Normal
Normal,20220218_154830B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220218_154830B.png,0.9999945163726807,Normal,0.9999005794525146,9.393692016601562e-05,Normal,0.9999842643737793,1.0251998901367188e-05,Normal
Normal,20220221_111400B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220221_111400B.png,0.2949845492839813,Vitiligo,0.5138092041015625,-0.21882465481758118,Normal,0.5740600824356079,-0.2790755331516266,Normal
Normal,20220221_111405B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220221_111405B.png,0.8913102149963379,Normal,0.9730071425437927,-0.08169692754745483,Normal,0.8856776356697083,0.005632579326629639,Normal
Normal,20220221_111432B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220221_111432B.png,0.9968796968460083,Normal,0.8506277799606323,0.14625191688537598,Normal,0.9750580787658691,0.02182161808013916,Normal
Normal,20220221_111506B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220221_111506B.png,0.0036231293343007565,Solar lentigo,0.02395327016711235,-0.020330140367150307,Solar lentigo,0.002196674235165119,0.0014264550991356373,Solar lentigo
Normal,20220221_121854B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220221_121854B.png,0.997918426990509,Normal,0.9791379570960999,0.01878046989440918,Normal,0.9907930493354797,0.007125377655029297,Normal
Normal,20220221_121959B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220221_121959B.png,0.9984021782875061,Normal,0.9216846823692322,0.07671749591827393,Normal,0.9603626132011414,0.038039565086364746,Normal
Normal,20220225_153049B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220225_153049B.png,0.9999922513961792,Normal,0.993497371673584,0.006494879722595215,Normal,0.9997817873954773,0.0002104640007019043,Normal
Normal,20220304_144207B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220304_144207B.png,0.9948012828826904,Normal,0.973455548286438,0.02134573459625244,Normal,0.9998446702957153,-0.005043387413024902,Normal
Normal,20220304_144211B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220304_144211B.png,0.9992125034332275,Normal,0.9800093770027161,0.019203126430511475,Normal,0.9992081522941589,4.351139068603516e-06,Normal
Normal,20220304_144416B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220304_144416B.png,0.9998302459716797,Normal,0.995513379573822,0.004316866397857666,Normal,0.9996441602706909,0.00018608570098876953,Normal
Normal,20220309_142610B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_142610B.png,0.9999961853027344,Normal,0.9995619654655457,0.0004342198371887207,Normal,0.9999816417694092,1.4543533325195312e-05,Normal
Normal,20220309_142801B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_142801B.png,0.999757707118988,Normal,0.9991069436073303,0.0006507635116577148,Normal,0.9952492713928223,0.0045084357261657715,Normal
Normal,20220309_142815B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_142815B.png,0.9999948740005493,Normal,0.9996204376220703,0.0003744363784790039,Normal,0.9998196959495544,0.00017517805099487305,Normal
Normal,20220309_142858B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_142858B.png,0.9999186992645264,Normal,0.9998370409011841,8.165836334228516e-05,Normal,0.9999793767929077,-6.0677528381347656e-05,Normal
Normal,20220309_143135B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_143135B.png,0.9999852180480957,Normal,0.9953823685646057,0.00460284948348999,Normal,0.9998420476913452,0.00014317035675048828,Normal
Normal,20220309_143143B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_143143B.png,0.9999899864196777,Normal,0.9990856647491455,0.0009043216705322266,Normal,0.9997642636299133,0.0002257227897644043,Normal
Normal,20220309_161348B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_161348B.png,0.9999890327453613,Normal,0.999322772026062,0.0006662607192993164,Normal,0.9999713897705078,1.7642974853515625e-05,Normal
Normal,20220309_161908B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220309_161908B.png,0.9999852180480957,Normal,0.999901533126831,8.368492126464844e-05,Normal,0.9998481273651123,0.00013709068298339844,Normal
Normal,20220311_162340B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220311_162340B.png,0.9999136924743652,Normal,0.9951233267784119,0.004790365695953369,Normal,0.9995226860046387,0.0003910064697265625,Normal
Normal,20220311_162526B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220311_162526B.png,0.9998180270195007,Normal,0.9425451755523682,0.05727285146713257,Normal,0.9996376037597656,0.00018042325973510742,Normal
Normal,20220311_162530B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220311_162530B.png,0.9986249208450317,Normal,0.9917281866073608,0.0068967342376708984,Normal,0.9985237717628479,0.00010114908218383789,Normal
Normal,20220314_125229B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220314_125229B.png,0.9999997615814209,Normal,0.9995891451835632,0.000410616397857666,Normal,0.9998303651809692,0.00016939640045166016,Normal
Normal,20220314_125253B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220314_125253B.png,1.0,Normal,0.9999468326568604,5.316734313964844e-05,Normal,0.9999986886978149,1.3113021850585938e-06,Normal
Normal,20220314_125724B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220314_125724B.png,0.9996663331985474,Normal,0.9958916902542114,0.0037746429443359375,Normal,0.9999635219573975,-0.00029718875885009766,Normal
Normal,20220314_125728B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220314_125728B.png,0.9999200105667114,Normal,0.9997245669364929,0.00019544363021850586,Normal,0.9999867677688599,-6.67572021484375e-05,Normal
Normal,20220316_092933B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220316_092933B.png,0.9999622106552124,Normal,0.9982047080993652,0.001757502555847168,Normal,0.9983818531036377,0.001580357551574707,Normal
Normal,20220316_093236B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220316_093236B.png,0.9996078610420227,Normal,0.9123545289039612,0.08725333213806152,Normal,0.9982991814613342,0.0013086795806884766,Normal
Normal,20220316_093912B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220316_093912B.png,0.9999516010284424,Normal,0.9973287582397461,0.002622842788696289,Normal,0.9984428286552429,0.0015087723731994629,Normal
Normal,20220318_165644B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220318_165644B.png,0.999970555305481,Normal,0.998596727848053,0.0013738274574279785,Normal,0.9999743700027466,-3.814697265625e-06,Normal
Normal,20220318_165950B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220318_165950B.png,0.9999784231185913,Normal,0.9932646751403809,0.006713747978210449,Normal,0.9998657703399658,0.00011265277862548828,Normal
Normal,20220318_170337B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220318_170337B.png,0.9976636171340942,Normal,0.9570105671882629,0.0406530499458313,Normal,0.9983013868331909,-0.0006377696990966797,Normal
Normal,20220318_170611B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220318_170611B.png,0.9998121857643127,Normal,0.996110737323761,0.003701448440551758,Normal,0.9996020197868347,0.00021016597747802734,Normal
Normal,20220323_143627B.png,/storage/ssd3/ArthurLee/GIPO/oct-AL-1126/ds/classification/seven_class/val/Normal/20220323_143627B.png,0.9999395608901978,Normal,0.9999157190322876,2.384185791015625e-05,Normal,0.9997361302375793,0.0002034306526184082,Normal
